vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,airport_fee,total_amount,pickup_location_id,dropoff_location_id,data_file_year,data_file_month
1,1/2/2020 12:18:59,1/2/2020 12:22:24,1,2.4,5.0,N,3,0,0,0,0,0,0.3,,0.3,236,236,2020,1
1,1/24/2020 14:39:16,1/24/2020 14:40:03,1,2.2,5.0,N,3,0,0,0,0,0,0.3,,0.3,249,249,2020,1
1,1/26/2020 13:45:48,1/26/2020 13:46:10,1,0,5.0,N,3,0,0,0,0,0,0.3,,0.3,161,161,2020,1
1,1/19/2020 14:10:35,1/19/2020 14:11:51,1,0.1,5.0,N,2,0,0,0,0,0,0.3,,0.3,116,116,2020,1
1,1/13/2020 15:44:06,1/13/2020 15:44:06,1,0,5.0,N,2,0,0,0,0,0,0.3,,0.3,144,264,2020,1
1,1/24/2020 15:00:02,1/24/2020 16:13:55,2,46.3,5.0,N,4,0,0,0,0,0,0.3,,0.3,265,230,2020,1
1,1/12/2020 16:45:10,1/12/2020 16:51:09,1,1.1,5.0,N,3,0,0,0,0,0,0.3,,0.3,145,234,2020,1
1,1/19/2020 19:09:55,1/19/2020 19:10:27,1,0.3,5.0,N,3,0,0,0,0,0,0.3,,0.3,132,132,2020,1
1,1/19/2020 19:14:25,1/19/2020 19:15:02,1,0.3,5.0,N,3,0,0,0,0,0,0.3,,0.3,215,130,2020,1
1,1/18/2020 20:04:37,1/18/2020 20:50:38,1,7.7,5.0,N,3,0,0,0,0,0,0.3,,0.3,79,91,2020,1
1,1/20/2020 22:04:16,1/20/2020 22:04:49,1,0.1,5.0,N,3,0,0,0,0,0,0.3,,0.3,107,137,2020,1
1,1/14/2020 14:04:52,1/14/2020 14:05:26,1,4.8,5.0,N,3,0,0,0,0,0,0.3,,0.3,132,132,2020,1
1,1/17/2020 23:13:51,1/18/2020 0:47:39,2,80,5.0,N,2,0,0,0,0,0,0.3,,0.3,132,265,2020,1
1,1/14/2020 17:53:55,1/14/2020 17:54:12,1,0,5.0,N,3,0,0,0,0,0,0.3,,0.3,170,170,2020,1
1,1/9/2020 21:04:16,1/9/2020 21:06:07,1,0.2,5.0,N,3,0,0,0,0,0,0.3,,0.3,231,231,2020,1
1,1/1/2020 23:46:28,1/2/2020 0:06:45,0,17.3,5.0,N,3,0,0,0,0,0,0.3,,0.3,132,148,2020,1
1,1/26/2020 16:54:12,1/26/2020 16:54:57,1,0.1,5.0,N,3,0,0,0,0,0,0.3,,0.3,68,68,2020,1
1,1/30/2020 21:02:03,1/30/2020 21:02:35,1,0.1,5.0,N,4,0,0,0,0,0,0.3,,0.3,132,132,2020,1
1,1/25/2020 12:56:27,1/25/2020 12:56:54,1,0.6,5.0,N,3,0,0,0,0,0,0.3,,0.3,246,246,2020,1
1,1/18/2020 23:28:29,1/18/2020 23:32:05,2,0.7,5.0,N,4,0,0,0,0,0,0.3,,0.3,90,249,2020,1
1,1/23/2020 18:03:32,1/23/2020 18:28:07,1,10.9,5.0,N,3,0,0,0,0,0,0.3,,0.3,125,1,2020,1
1,1/7/2020 13:17:49,1/7/2020 13:18:01,1,0.7,5.0,N,2,0,0,0,0,0,0.3,,0.3,163,163,2020,1
1,1/24/2020 23:40:56,1/24/2020 23:41:30,1,3.2,5.0,N,3,0,0,0,0,0,0.3,,0.3,261,261,2020,1
1,1/29/2020 20:02:14,1/29/2020 20:02:35,1,8.1,5.0,N,3,0,0,0,0,0,0.3,,0.3,90,90,2020,1
1,1/25/2020 0:52:33,1/25/2020 0:56:15,1,9.8,1.0,N,4,0,0,0,0,0,0.3,,0.3,86,86,2020,1
1,1/18/2020 3:09:47,1/18/2020 3:14:27,1,0.9,5.0,N,3,0,0,0,0,0,0.3,,0.3,234,90,2020,1
1,1/1/2020 10:53:36,1/1/2020 10:54:35,1,0.6,5.0,N,3,0,0,0,0,0,0.3,,0.3,145,145,2020,1
1,1/17/2020 22:36:39,1/17/2020 22:39:13,1,0.2,5.0,N,3,0,0,0,0,0,0.3,,0.3,114,114,2020,1
1,1/31/2020 1:53:51,1/31/2020 2:19:01,1,7.7,5.0,N,2,0,0,0,0,0,0.3,,0.3,211,129,2020,1
1,1/11/2020 22:47:24,1/11/2020 22:47:34,1,0,5.0,N,4,0,0,0,0,0,0.3,,0.3,125,158,2020,1
1,1/1/2020 10:43:16,1/1/2020 10:43:40,1,5.5,5.0,N,2,0,0,0,0,0,0.3,,0.3,265,265,2020,1
1,1/28/2020 16:05:29,1/28/2020 16:07:06,1,0.1,5.0,N,3,0,0,0,0,0,0.3,,0.3,132,132,2020,1
1,1/9/2020 19:35:26,1/9/2020 19:36:06,1,0,5.0,N,3,0,0,0,0,0,0.3,,0.3,142,142,2020,1
1,1/26/2020 2:15:42,1/26/2020 2:54:14,1,25.9,5.0,N,2,0,0,0,0,0,0.3,,0.3,68,265,2020,1
1,1/30/2020 9:54:03,1/30/2020 9:54:29,1,0,5.0,N,3,0,0,0,0,0,0.3,,0.3,145,145,2020,1
1,1/29/2020 21:32:42,1/29/2020 21:33:08,1,0.3,5.0,N,3,0,0,0,0,0,0.3,,0.3,226,226,2020,1
1,1/15/2020 15:44:34,1/15/2020 15:45:06,2,0,5.0,N,2,0,0,0,0,0,0.3,,0.3,236,236,2020,1
1,1/29/2020 19:36:12,1/29/2020 20:11:04,1,17.8,5.0,N,2,0,0,0,0,0,0.3,,0.3,132,237,2020,1
1,1/11/2020 4:45:06,1/11/2020 4:46:37,2,0.2,5.0,N,2,0,0,0,0,0,0.3,,0.3,265,265,2020,1
1,1/5/2020 13:30:21,1/5/2020 14:16:31,1,21.1,5.0,N,3,0,0,0,0,0,0.3,,0.3,132,246,2020,1
1,1/19/2020 22:24:54,1/19/2020 22:26:14,2,0.4,5.0,N,2,0,0,0,0,0,0.3,,0.3,33,33,2020,1
1,1/24/2020 19:27:55,1/24/2020 19:29:01,2,0,5.0,N,3,0,0,0,0,0,0.3,,0.3,48,48,2020,1
1,1/7/2020 2:00:05,1/7/2020 2:01:31,1,1,5.0,N,3,0,0,0,0,0,0.3,,0.3,93,93,2020,1
1,1/10/2020 14:40:23,1/10/2020 14:41:09,1,0.1,5.0,N,2,0,0,0,0,0,0.3,,0.3,186,186,2020,1
1,1/17/2020 22:38:26,1/17/2020 22:38:54,1,0,5.0,N,3,0,0,0,0,0,0.3,,0.3,36,36,2020,1
1,1/27/2020 18:19:18,1/27/2020 18:21:02,1,0.8,5.0,N,3,0,0,0,0,0,0.3,,0.3,145,145,2020,1
1,1/2/2020 19:25:49,1/2/2020 19:26:40,0,0.1,5.0,N,2,0,0,0,0,0,0.3,,0.3,41,41,2020,1
1,1/16/2020 14:29:35,1/16/2020 14:30:35,1,1.4,5.0,N,4,0,0,0,0,0,0.3,,0.3,263,263,2020,1
1,1/4/2020 22:11:31,1/4/2020 22:11:36,1,0,5.0,N,2,0,0,0,0,0,0.3,,0.3,132,132,2020,1
1,1/11/2020 16:21:34,1/11/2020 16:22:11,1,0.1,5.0,N,3,0,0,0,0,0,0.3,,0.3,48,48,2020,1
1,1/21/2020 21:37:53,1/21/2020 21:40:54,1,0.6,1.0,N,3,0,0,0,0,0,0.3,,0.3,43,163,2020,1
1,1/30/2020 13:56:02,1/30/2020 13:56:46,1,0.2,5.0,N,3,0,0,0,0,0,0.3,,0.3,134,134,2020,1
1,1/30/2020 13:04:21,1/30/2020 13:04:49,1,0,5.0,Y,3,0,0,0,0,0,0.3,,0.3,132,132,2020,1
1,1/22/2020 16:09:54,1/22/2020 16:25:22,2,5.7,5.0,N,2,0,0,0,0,0,0.3,,0.3,134,132,2020,1
1,1/21/2020 6:30:37,1/21/2020 7:03:48,1,18.2,5.0,N,4,0,0,0,0,0,0.3,,0.3,231,265,2020,1
1,1/3/2020 19:02:28,1/3/2020 19:03:03,1,0.3,5.0,N,3,0,0,0,0,0,0.3,,0.3,265,265,2020,1
1,1/16/2020 22:42:26,1/16/2020 22:43:34,1,0.2,5.0,N,3,0,0,0,0,0,0.3,,0.3,68,68,2020,1
1,1/13/2020 6:53:28,1/13/2020 6:53:58,1,1.1,5.0,N,3,0,0,0,0,0,0.3,,0.3,161,161,2020,1
1,1/24/2020 19:25:55,1/24/2020 19:27:18,4,0,5.0,N,3,0,0,0,0,0,0.3,,0.3,48,48,2020,1
1,1/31/2020 22:16:18,1/31/2020 22:19:55,1,0.5,5.0,N,3,0,0,0,0,0,0.3,,0.3,234,90,2020,1
2,1/11/2020 23:12:30,1/11/2020 23:12:34,1,0,5.0,N,2,1,0,0.5,0,0,0.3,,1.8,216,216,2020,1
2,1/26/2020 2:02:56,1/26/2020 2:03:13,2,0,5.0,N,2,0.56,0,0.5,0,0,0.3,,1.36,264,264,2020,1
1,1/24/2020 2:56:22,1/24/2020 3:04:39,1,4.2,5.0,Y,3,0.01,0,0,0,0,0.3,,0.31,265,265,2020,1
1,1/7/2020 21:53:05,1/7/2020 21:53:27,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,243,243,2020,1
1,1/24/2020 8:17:26,1/24/2020 8:17:31,0,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,107,107,2020,1
2,1/26/2020 10:06:07,1/26/2020 10:06:12,1,0,5.0,N,1,0.01,0,0,0,0,0.3,,0.31,193,193,2020,1
1,1/17/2020 8:33:15,1/17/2020 8:34:48,1,0.7,5.0,N,4,0.01,0,0,0,0,0.3,,0.31,216,124,2020,1
1,1/24/2020 18:35:59,1/24/2020 18:38:07,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,265,265,2020,1
1,1/21/2020 21:33:22,1/21/2020 21:33:36,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,237,237,2020,1
1,1/23/2020 6:51:33,1/23/2020 7:41:08,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,217,132,2020,1
1,1/24/2020 18:34:12,1/24/2020 18:35:35,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,265,265,2020,1
1,1/5/2020 13:36:05,1/5/2020 13:38:50,1,0.1,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,163,163,2020,1
1,1/28/2020 6:57:56,1/28/2020 6:58:02,0,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,222,222,2020,1
1,1/3/2020 13:23:49,1/3/2020 13:24:23,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,231,261,2020,1
1,1/5/2020 0:03:50,1/5/2020 0:15:11,1,0.7,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,79,148,2020,1
1,1/9/2020 23:15:02,1/9/2020 23:17:44,1,0.1,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,68,68,2020,1
1,1/23/2020 20:31:52,1/23/2020 20:32:47,1,0.1,5.0,N,4,0.01,0,0,0,0,0.3,,0.31,186,186,2020,1
1,1/15/2020 16:28:51,1/15/2020 16:29:09,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,144,144,2020,1
1,1/6/2020 17:56:31,1/6/2020 18:58:05,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,148,148,2020,1
1,1/22/2020 12:53:16,1/22/2020 12:55:28,2,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,265,265,2020,1
2,1/15/2020 16:05:11,1/15/2020 16:05:13,1,0,5.0,N,1,0.01,0,0,0,0,0.3,,0.31,193,264,2020,1
1,1/5/2020 20:40:24,1/5/2020 20:57:44,1,7.1,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,264,264,2020,1
1,1/19/2020 7:21:43,1/19/2020 7:22:33,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,163,163,2020,1
1,1/23/2020 15:08:34,1/23/2020 15:27:14,1,2.4,5.0,N,4,0.01,0,0,0,0,0.3,,0.31,230,140,2020,1
1,1/11/2020 15:10:35,1/11/2020 15:10:55,1,0,5.0,N,4,0.01,0,0,0,0,0.3,,0.31,132,132,2020,1
1,1/7/2020 9:55:24,1/7/2020 9:59:14,2,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,237,237,2020,1
2,1/15/2020 16:30:59,1/15/2020 16:31:08,1,0,5.0,N,1,0.01,0,0,0,0,0.3,,0.31,193,193,2020,1
1,1/20/2020 0:01:58,1/20/2020 0:03:19,3,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,158,249,2020,1
1,1/14/2020 15:08:26,1/14/2020 15:11:10,1,0.1,5.0,N,4,0.01,0,0,0,0,0.3,,0.31,93,134,2020,1
1,1/27/2020 11:07:51,1/27/2020 11:08:16,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,237,237,2020,1
1,1/4/2020 23:09:34,1/4/2020 23:09:59,2,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,42,42,2020,1
1,1/14/2020 18:02:20,1/14/2020 18:03:14,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,75,75,2020,1
1,1/1/2020 2:36:27,1/1/2020 2:38:27,2,1.3,5.0,N,4,0.01,0,0,0,0,0.3,,0.31,262,74,2020,1
1,1/26/2020 15:03:30,1/26/2020 15:04:02,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,132,132,2020,1
1,1/9/2020 20:17:09,1/9/2020 20:17:22,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,1,1,2020,1
1,1/16/2020 17:31:57,1/16/2020 18:06:22,1,1.9,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,113,230,2020,1
1,1/28/2020 16:21:04,1/28/2020 16:21:12,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,62,62,2020,1
2,1/26/2020 10:03:19,1/26/2020 10:03:28,1,0,5.0,N,1,0.01,0,0,0,0,0.3,,0.31,193,193,2020,1
2,1/29/2020 14:33:08,1/29/2020 15:40:17,2,4.93,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,123,89,2020,1
1,1/5/2020 13:36:49,1/5/2020 14:22:49,1,18.4,5.0,Y,2,0.01,0,0,0,0,0.3,,0.31,230,132,2020,1
1,1/20/2020 20:21:18,1/20/2020 20:22:53,1,0.3,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,132,132,2020,1
1,1/3/2020 8:16:02,1/3/2020 8:58:44,2,19,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,132,265,2020,1
1,1/3/2020 17:28:05,1/3/2020 18:02:03,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,50,50,2020,1
1,1/5/2020 4:55:21,1/5/2020 4:56:42,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,265,265,2020,1
1,1/29/2020 20:53:45,1/29/2020 20:54:32,1,0,5.0,Y,2,0.01,0,0,0,0,0.3,,0.31,265,265,2020,1
1,1/24/2020 16:58:46,1/24/2020 16:59:09,3,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,132,132,2020,1
1,1/9/2020 8:13:57,1/9/2020 8:14:04,1,0,5.0,N,4,0.01,0,0,0,0,0.3,,0.31,238,238,2020,1
1,1/20/2020 21:41:21,1/20/2020 21:44:14,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,265,265,2020,1
1,1/12/2020 19:40:46,1/12/2020 20:54:26,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,238,238,2020,1
1,1/13/2020 14:13:29,1/13/2020 14:14:35,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,138,138,2020,1
1,1/1/2020 14:27:51,1/1/2020 14:44:23,1,10.4,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,138,52,2020,1
1,1/28/2020 17:38:17,1/28/2020 17:39:25,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,265,265,2020,1
1,1/11/2020 19:47:03,1/11/2020 20:19:57,1,8.9,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,264,168,2020,1
1,1/6/2020 14:18:27,1/6/2020 14:18:49,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,193,193,2020,1
2,1/20/2020 6:38:28,1/20/2020 6:38:33,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,133,264,2020,1
1,1/11/2020 3:27:32,1/11/2020 3:29:02,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,197,197,2020,1
1,1/22/2020 16:07:40,1/22/2020 16:10:34,1,0.2,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,230,230,2020,1
1,1/7/2020 8:14:51,1/7/2020 8:14:56,0,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,197,197,2020,1
1,1/22/2020 22:42:25,1/22/2020 22:43:56,1,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,50,50,2020,1
1,1/22/2020 4:11:18,1/22/2020 4:14:52,1,1.5,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,141,170,2020,1
1,1/22/2020 17:01:55,1/22/2020 17:22:03,1,3.2,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,7,233,2020,1
1,1/15/2020 15:16:45,1/15/2020 15:17:03,1,0,5.0,N,2,0.01,0,0,0,0,0.3,,0.31,138,138,2020,1
1,1/9/2020 8:11:45,1/9/2020 8:12:03,3,0,5.0,N,3,0.01,0,0,0,0,0.3,,0.31,140,140,2020,1
1,1/15/2020 12:51:49,1/15/2020 12:52:23,1,0,5.0,N,3,0.25,0,0,0,0,0.3,,0.55,193,193,2020,1
2,1/23/2020 20:37:00,1/23/2020 20:37:09,1,0,5.0,N,3,-0.05,0,0,0,0,-0.3,,-0.35,193,264,2020,1
2,1/26/2020 17:30:27,1/26/2020 17:30:55,1,0,5.0,N,3,-0.05,0,0,0,0,-0.3,,-0.35,193,193,2020,1
2,1/7/2020 21:43:34,1/7/2020 21:43:55,1,0,5.0,N,1,0.05,0,0,0,0,0.3,,0.35,193,193,2020,1
2,1/12/2020 16:39:31,1/12/2020 16:39:58,1,0,5.0,N,1,0.05,0,0,0,0,0.3,,0.35,193,193,2020,1
2,1/6/2020 20:21:49,1/6/2020 20:22:05,1,0,5.0,N,1,0.05,0,0,0,0,0.3,,0.35,7,7,2020,1
2,1/31/2020 17:45:59,1/31/2020 17:46:01,2,0,5.0,N,1,24.8,0,0.5,5.12,0,0.3,,30.72,79,264,2020,1
2,1/11/2020 12:02:05,1/11/2020 12:26:50,1,3.78,1.0,N,1,18.5,0,0.5,2.8,6.12,0.3,,30.72,186,145,2020,1
2,1/15/2020 14:01:28,1/15/2020 15:02:30,1,18.52,2.0,N,1,52,0,0.5,0.02,6.12,0.3,,61.44,132,48,2020,1
2,1/28/2020 14:51:57,1/28/2020 15:28:51,2,15.08,3.0,N,1,61.5,0,0,15.36,15,0.3,,92.16,164,1,2020,1
2,1/12/2020 10:00:39,1/12/2020 10:11:26,1,2.17,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,113,231,2020,1
2,1/12/2020 11:28:21,1/12/2020 11:39:13,1,1.92,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,125,186,2020,1
2,1/12/2020 16:23:59,1/12/2020 16:36:14,5,1.44,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,43,236,2020,1
2,1/12/2020 17:24:25,1/12/2020 17:38:04,5,1.27,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,234,144,2020,1
2,1/12/2020 17:50:35,1/12/2020 18:04:12,1,1.54,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,230,90,2020,1
2,1/12/2020 18:21:41,1/12/2020 18:33:54,1,1.42,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,186,161,2020,1
2,1/13/2020 9:42:01,1/13/2020 9:54:22,3,1.76,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,231,88,2020,1
2,1/13/2020 12:49:46,1/13/2020 13:01:12,2,1.72,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,230,237,2020,1
2,1/13/2020 14:37:19,1/13/2020 14:48:45,1,2.01,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,230,158,2020,1
2,1/23/2020 15:02:14,1/23/2020 15:16:09,1,1.58,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,162,164,2020,1
2,1/14/2020 9:30:46,1/14/2020 9:42:45,1,1.34,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,246,249,2020,1
2,1/24/2020 15:51:27,1/24/2020 16:02:57,2,1.87,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,237,75,2020,1
2,1/14/2020 13:56:40,1/14/2020 14:10:32,1,0.97,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,186,246,2020,1
2,1/1/2020 7:48:42,1/1/2020 8:00:58,3,1.69,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,233,48,2020,1
2,1/15/2020 8:24:20,1/15/2020 8:37:14,1,1.71,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,230,162,2020,1
2,1/2/2020 6:25:20,1/2/2020 6:34:00,2,2.49,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,239,100,2020,1
2,1/2/2020 8:12:19,1/2/2020 8:23:38,1,2.13,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,79,233,2020,1
2,1/2/2020 11:10:01,1/2/2020 11:21:59,3,1.68,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,75,263,2020,1
2,1/2/2020 15:22:23,1/2/2020 15:34:33,1,1.65,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,90,79,2020,1
2,1/16/2020 8:05:31,1/16/2020 8:19:13,1,1.04,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,186,246,2020,1
2,1/16/2020 12:30:10,1/16/2020 12:42:25,1,1.43,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,234,170,2020,1
2,1/25/2020 9:14:58,1/25/2020 9:26:29,4,1.76,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,163,246,2020,1
2,1/25/2020 14:52:39,1/25/2020 15:05:32,3,1.29,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,48,246,2020,1
2,1/25/2020 16:09:06,1/25/2020 16:21:27,1,1.66,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,43,161,2020,1
2,1/3/2020 10:14:15,1/3/2020 10:25:44,1,1.91,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,142,162,2020,1
2,1/16/2020 15:05:06,1/16/2020 15:17:56,1,1.33,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,161,237,2020,1
2,1/26/2020 15:45:00,1/26/2020 15:57:10,3,1.75,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,246,234,2020,1
2,1/4/2020 9:21:06,1/4/2020 9:32:43,1,1.8,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,113,209,2020,1
2,1/4/2020 14:10:49,1/4/2020 14:21:01,1,2.22,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,79,231,2020,1
2,1/17/2020 13:09:42,1/17/2020 13:22:42,1,1.71,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,142,238,2020,1
2,1/27/2020 9:19:47,1/27/2020 9:32:47,1,1.53,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,162,234,2020,1
2,1/18/2020 9:14:50,1/18/2020 9:28:40,1,3.01,1.0,N,1,12,0,0.5,2.56,0,0.3,,15.36,75,42,2020,1
2,1/5/2020 11:39:41,1/5/2020 11:48:34,1,2.74,1.0,N,1,9.5,0,0.5,2.56,0,0.3,,15.36,68,231,2020,1
